trade_id,entry_date,entry_time,exit_date,exit_time,position,entry_price,exit_price,sl,tp,qty,pnl_pts,pnl_pct,pnl_amount,exit_reason
182,2016-09-16,09:45:00,2016-09-16,13:30:00,LONG,8825.9,8809.31,8809.31,8859.09,60,-16.59,-0.188,-995.57,Stop Loss
183,2016-09-19,10:15:00,2016-09-19,15:00:00,SHORT,8813.05,8806.3,8832.44,8774.27,51,6.75,0.077,344.25,Time Exit
184,2016-09-20,09:30:00,2016-09-20,10:00:00,SHORT,8775.2,8785.69,8785.69,8754.22,94,-10.49,-0.12,-985.99,Stop Loss
185,2016-09-21,11:15:00,2016-09-21,13:00:00,LONG,8815.3,8804.26,8804.26,8837.38,88,-11.04,-0.125,-971.46,Stop Loss
186,2016-09-22,11:45:00,2016-09-22,15:00:00,LONG,8848.45,8870.25,8828.88,8887.59,49,21.8,0.246,1068.2,Time Exit
187,2016-09-23,13:45:00,2016-09-23,14:00:00,SHORT,8857.0,8864.73,8864.73,8841.54,126,-7.73,-0.087,-973.8,Stop Loss
188,2016-09-26,10:45:00,2016-09-26,12:45:00,SHORT,8786.4,8759.11,8800.04,8759.11,71,27.29,0.311,1937.29,Take Profit
189,2016-09-28,13:00:00,2016-09-28,14:00:00,LONG,8735.5,8754.44,8726.03,8754.44,104,18.94,0.217,1969.31,Take Profit
190,2016-09-29,12:30:00,2016-09-29,12:45:00,SHORT,8600.8,8626.06,8626.06,8550.28,40,-25.26,-0.294,-1010.43,Stop Loss
191,2016-10-06,12:15:00,2016-10-06,13:15:00,SHORT,8776.75,8753.51,8788.37,8753.51,86,23.24,0.265,1998.27,Take Profit
192,2016-10-07,11:30:00,2016-10-07,13:30:00,SHORT,8680.85,8697.24,8697.24,8648.08,62,-16.39,-0.189,-1015.91,Stop Loss
193,2016-10-13,10:00:00,2016-10-13,12:30:00,SHORT,8631.6,8600.63,8647.09,8600.63,65,30.97,0.359,2013.14,Take Profit
194,2016-10-17,12:00:00,2016-10-17,15:00:00,SHORT,8534.55,8520.4,8551.68,8500.29,60,14.15,0.166,849.0,Time Exit
195,2016-10-19,12:45:00,2016-10-19,13:30:00,SHORT,8644.3,8654.71,8654.71,8623.49,99,-10.41,-0.12,-1030.31,Stop Loss
196,2016-10-20,11:45:00,2016-10-20,13:30:00,SHORT,8693.7,8708.93,8708.93,8663.24,67,-15.23,-0.175,-1020.31,Stop Loss
197,2016-10-21,09:45:00,2016-10-21,14:30:00,SHORT,8664.6,8678.7,8678.7,8636.39,72,-14.1,-0.163,-1015.46,Stop Loss
198,2016-10-24,14:00:00,2016-10-24,14:30:00,LONG,8729.45,8721.79,8721.79,8744.77,131,-7.66,-0.088,-1003.55,Stop Loss
199,2016-10-25,09:30:00,2016-10-25,11:30:00,SHORT,8685.6,8698.01,8698.01,8660.77,80,-12.41,-0.143,-993.14,Stop Loss
200,2016-10-27,11:45:00,2016-10-27,12:15:00,SHORT,8555.4,8569.25,8569.25,8527.69,71,-13.85,-0.162,-983.6,Stop Loss
201,2016-10-28,09:45:00,2016-10-28,14:15:00,LONG,8616.55,8651.69,8598.98,8651.69,55,35.14,0.408,1932.46,Take Profit
202,2016-11-04,10:15:00,2016-11-04,14:15:00,SHORT,8459.15,8407.9,8484.77,8407.9,39,51.25,0.606,1998.75,Take Profit
203,2016-11-08,10:45:00,2016-11-08,14:15:00,SHORT,8499.65,8515.09,8515.09,8468.77,66,-15.44,-0.182,-1018.99,Stop Loss
204,2016-11-09,09:30:00,2016-11-09,10:30:00,SHORT,8305.55,8180.77,8367.94,8180.77,16,124.78,1.502,1996.46,Take Profit
205,2016-11-11,11:00:00,2016-11-11,14:30:00,SHORT,8380.6,8324.11,8408.85,8324.11,36,56.49,0.674,2033.74,Take Profit
206,2016-11-15,10:00:00,2016-11-15,10:15:00,SHORT,8139.35,8174.74,8174.74,8068.56,29,-35.39,-0.435,-1026.39,Stop Loss
207,2016-11-17,13:30:00,2016-11-17,14:00:00,SHORT,8082.35,8098.69,8098.69,8049.66,63,-16.34,-0.202,-1029.6,Stop Loss
208,2016-11-18,09:30:00,2016-11-18,10:30:00,SHORT,8059.05,8079.87,8079.87,8017.41,49,-20.82,-0.258,-1020.25,Stop Loss
209,2016-11-21,09:45:00,2016-11-21,10:45:00,SHORT,8011.4,7965.33,8034.44,7965.33,44,46.07,0.575,2027.14,Take Profit
210,2016-11-23,14:00:00,2016-11-23,15:00:00,LONG,8029.85,8035.45,8014.89,8059.76,69,5.6,0.07,386.4,Time Exit
211,2016-11-24,12:15:00,2016-11-24,13:00:00,SHORT,8004.2,7976.12,8018.24,7976.12,74,28.08,0.351,2077.81,Take Profit
212,2016-11-25,10:00:00,2016-11-25,12:00:00,LONG,8022.85,8070.5,7999.03,8070.5,44,47.65,0.594,2096.6,Take Profit
213,2016-11-28,14:30:00,2016-11-28,15:00:00,SHORT,8138.5,8123.5,8153.49,8108.51,72,15.0,0.184,1080.0,Time Exit
214,2016-12-05,11:45:00,2016-12-05,12:45:00,SHORT,8064.85,8080.24,8080.24,8034.07,71,-15.39,-0.191,-1092.64,Stop Loss
215,2016-12-07,11:00:00,2016-12-07,13:00:00,SHORT,8165.7,8178.6,8178.6,8139.91,83,-12.9,-0.158,-1070.4,Stop Loss
216,2016-12-08,09:30:00,2016-12-08,14:00:00,LONG,8197.6,8247.53,8172.64,8247.53,43,49.93,0.609,2146.93,Take Profit
217,2016-12-12,10:00:00,2016-12-12,14:15:00,SHORT,8203.6,8174.32,8218.24,8174.32,74,29.28,0.357,2166.61,Take Profit
218,2016-12-14,09:30:00,2016-12-14,13:00:00,LONG,8199.05,8185.74,8185.74,8225.67,83,-13.31,-0.162,-1104.79,Stop Loss
219,2016-12-15,09:30:00,2016-12-15,11:15:00,SHORT,8211.15,8171.55,8230.95,8171.55,55,39.6,0.482,2178.0,Take Profit
220,2016-12-16,10:15:00,2016-12-16,14:00:00,SHORT,8137.4,8153.66,8153.66,8104.89,69,-16.26,-0.2,-1121.74,Stop Loss
221,2016-12-20,11:30:00,2016-12-20,15:00:00,SHORT,8084.05,8076.35,8095.16,8061.84,100,7.7,0.095,770.0,Time Exit
222,2016-12-22,14:15:00,2016-12-22,14:30:00,SHORT,7976.7,7986.88,7986.88,7956.35,110,-10.18,-0.128,-1119.25,Stop Loss
223,2016-12-23,13:30:00,2016-12-23,14:00:00,LONG,8005.4,7992.59,7992.59,8031.03,86,-12.81,-0.16,-1102.03,Stop Loss
224,2016-12-26,09:30:00,2016-12-26,09:45:00,SHORT,7895.6,7914.8,7914.8,7857.21,57,-19.2,-0.243,-1094.2,Stop Loss
225,2016-12-27,12:15:00,2016-12-27,14:00:00,LONG,7949.3,7974.96,7936.47,7974.96,84,25.66,0.323,2155.8,Take Profit
226,2016-12-29,13:30:00,2016-12-29,14:00:00,SHORT,8063.95,8072.27,8072.27,8047.3,133,-8.32,-0.103,-1107.22,Stop Loss
227,2016-12-30,09:30:00,2016-12-30,14:30:00,LONG,8155.75,8185.72,8140.76,8185.72,73,29.97,0.367,2187.91,Take Profit
228,2017-01-02,10:30:00,2017-01-02,13:00:00,SHORT,8147.6,8163.11,8163.11,8116.58,72,-15.51,-0.19,-1116.77,Stop Loss
229,2017-01-03,10:30:00,2017-01-03,11:00:00,SHORT,8190.6,8206.75,8206.75,8158.31,68,-16.15,-0.197,-1097.96,Stop Loss
230,2017-01-05,10:30:00,2017-01-05,13:45:00,LONG,8245.75,8271.66,8232.8,8271.66,84,25.91,0.314,2176.2,Take Profit
231,2017-01-06,11:00:00,2017-01-06,11:15:00,SHORT,8260.0,8274.48,8274.48,8231.04,77,-14.48,-0.175,-1115.13,Stop Loss
232,2017-01-13,09:30:00,2017-01-13,10:15:00,LONG,8408.8,8381.2,8381.2,8464.0,40,-27.6,-0.328,-1104.0,Stop Loss
233,2017-01-16,13:00:00,2017-01-16,13:30:00,SHORT,8412.35,8421.96,8421.96,8393.14,114,-9.61,-0.114,-1095.21,Stop Loss
234,2017-01-17,11:00:00,2017-01-17,15:00:00,SHORT,8403.9,8402.25,8416.88,8377.94,83,1.65,0.02,136.95,Time Exit
235,2017-01-18,13:30:00,2017-01-18,15:00:00,SHORT,8411.85,8422.15,8420.61,8394.33,124,-10.3,-0.122,-1277.2,Time Exit
236,2017-01-19,11:15:00,2017-01-19,15:00:00,SHORT,8434.05,8435.05,8445.46,8411.24,94,-1.0,-0.012,-94.0,Time Exit
237,2017-01-20,10:15:00,2017-01-20,12:00:00,SHORT,8402.25,8413.31,8413.31,8380.14,97,-11.06,-0.132,-1072.54,Stop Loss
238,2017-01-23,09:45:00,2017-01-23,12:30:00,LONG,8384.35,8368.21,8368.21,8416.63,66,-16.14,-0.192,-1065.19,Stop Loss
239,2017-01-25,14:00:00,2017-01-25,14:30:00,LONG,8549.5,8564.13,8542.19,8564.13,143,14.63,0.171,2091.89,Take Profit
240,2017-01-27,14:00:00,2017-01-27,14:30:00,SHORT,8666.75,8643.18,8678.54,8643.18,91,23.57,0.272,2145.0,Take Profit
241,2017-01-30,13:15:00,2017-01-30,13:30:00,SHORT,8642.4,8650.99,8650.99,8625.23,127,-8.59,-0.099,-1090.39,Stop Loss
242,2017-01-31,09:30:00,2017-01-31,09:45:00,SHORT,8588.75,8602.82,8602.82,8560.61,77,-14.07,-0.164,-1083.5,Stop Loss
243,2017-02-01,09:45:00,2017-02-01,11:15:00,SHORT,8555.75,8573.38,8573.38,8520.5,61,-17.62,-0.206,-1075.12,Stop Loss
244,2017-02-03,11:30:00,2017-02-03,12:45:00,SHORT,8712.35,8727.15,8727.15,8682.75,71,-14.8,-0.17,-1050.8,Stop Loss
245,2017-02-06,13:00:00,2017-02-06,13:15:00,LONG,8807.55,8799.81,8799.81,8823.03,135,-7.74,-0.088,-1044.8,Stop Loss
246,2017-02-07,10:30:00,2017-02-07,14:30:00,SHORT,8784.75,8758.21,8798.02,8758.21,78,26.54,0.302,2070.34,Take Profit
247,2017-02-08,12:30:00,2017-02-08,14:15:00,SHORT,8762.8,8745.67,8771.36,8745.67,123,17.13,0.195,2106.81,Take Profit
248,2017-02-09,10:45:00,2017-02-09,15:00:00,LONG,8743.7,8781.7,8720.64,8789.83,47,38.0,0.435,1786.0,Time Exit
249,2017-02-10,14:15:00,2017-02-10,14:45:00,SHORT,8806.35,8786.75,8816.15,8786.75,112,19.6,0.223,2195.2,Take Profit
250,2017-02-13,11:15:00,2017-02-13,12:15:00,SHORT,8789.45,8761.37,8803.49,8761.37,80,28.08,0.319,2246.29,Take Profit
251,2017-02-15,10:00:00,2017-02-15,11:15:00,SHORT,8785.65,8762.11,8797.42,8762.11,97,23.54,0.268,2282.96,Take Profit
252,2017-02-22,14:30:00,2017-02-22,15:00:00,SHORT,8912.8,8931.35,8927.58,8883.24,79,-18.55,-0.208,-1465.45,Time Exit
253,2017-02-23,11:00:00,2017-02-23,13:15:00,SHORT,8960.25,8973.18,8973.18,8934.39,89,-12.93,-0.144,-1150.96,Stop Loss
254,2017-02-27,09:30:00,2017-02-27,14:30:00,SHORT,8948.45,8913.99,8965.68,8913.99,66,34.46,0.385,2274.64,Take Profit
255,2017-02-28,11:00:00,2017-02-28,15:00:00,SHORT,8890.85,8872.7,8903.39,8865.77,93,18.15,0.204,1687.95,Time Exit
256,2017-03-01,10:15:00,2017-03-01,15:00:00,LONG,8935.8,8947.85,8920.58,8966.24,77,12.05,0.135,927.85,Time Exit
257,2017-03-02,12:30:00,2017-03-02,14:30:00,SHORT,8959.5,8933.39,8972.56,8933.39,91,26.11,0.291,2376.4,Take Profit
258,2017-03-03,11:00:00,2017-03-03,14:00:00,SHORT,8866.85,8885.23,8885.23,8830.09,66,-18.38,-0.207,-1213.22,Stop Loss
259,2017-03-06,11:00:00,2017-03-06,11:30:00,LONG,8959.3,8946.18,8946.18,8985.54,91,-13.12,-0.146,-1194.05,Stop Loss
260,2017-03-07,09:30:00,2017-03-07,10:15:00,LONG,8954.35,8943.43,8943.43,8976.2,109,-10.92,-0.122,-1190.82,Stop Loss
261,2017-03-08,10:45:00,2017-03-08,11:00:00,SHORT,8920.5,8903.09,8929.21,8903.09,135,17.41,0.195,2350.93,Take Profit
262,2017-03-09,10:15:00,2017-03-09,14:15:00,SHORT,8928.4,8941.79,8941.79,8901.62,89,-13.39,-0.15,-1191.65,Stop Loss
263,2017-03-10,09:30:00,2017-03-10,10:30:00,LONG,8952.25,8939.51,8939.51,8977.73,93,-12.74,-0.142,-1184.75,Stop Loss
264,2017-03-14,09:45:00,2017-03-14,15:00:00,LONG,9075.15,9090.1,9050.13,9125.19,47,14.95,0.165,702.65,Time Exit
265,2017-03-15,13:15:00,2017-03-15,13:30:00,SHORT,9083.05,9090.29,9090.29,9068.56,163,-7.24,-0.08,-1180.59,Stop Loss
266,2017-03-16,12:00:00,2017-03-16,15:00:00,LONG,9133.15,9153.25,9120.1,9159.26,90,20.1,0.22,1809.0,Time Exit
267,2017-03-17,09:30:00,2017-03-17,10:00:00,LONG,9181.15,9170.59,9170.59,9202.26,112,-10.56,-0.115,-1182.4,Stop Loss
268,2017-03-20,10:00:00,2017-03-20,15:00:00,SHORT,9128.2,9126.5,9139.91,9104.78,100,1.7,0.019,170.0,Time Exit
269,2017-03-21,11:15:00,2017-03-21,13:00:00,SHORT,9109.45,9092.77,9117.79,9092.77,141,16.68,0.183,2351.68,Take Profit
270,2017-03-22,10:45:00,2017-03-22,11:45:00,SHORT,9039.05,9056.29,9056.29,9004.57,70,-17.24,-0.191,-1206.75,Stop Loss
271,2017-03-23,09:45:00,2017-03-23,15:00:00,LONG,9052.8,9089.15,9038.2,9081.99,81,36.35,0.402,2944.35,Time Exit
272,2017-03-29,09:30:00,2017-03-29,13:45:00,LONG,9114.35,9139.28,9101.89,9139.28,98,24.93,0.274,2443.0,Take Profit
273,2017-03-30,10:15:00,2017-03-30,12:15:00,LONG,9164.4,9152.86,9152.86,9187.49,108,-11.54,-0.126,-1246.63,Stop Loss
274,2017-03-31,10:15:00,2017-03-31,14:00:00,SHORT,9159.4,9173.01,9173.01,9132.19,90,-13.61,-0.149,-1224.64,Stop Loss
275,2017-04-03,14:15:00,2017-04-03,14:30:00,LONG,9227.6,9220.45,9220.45,9241.89,170,-7.15,-0.077,-1214.89,Stop Loss
276,2017-04-05,12:15:00,2017-04-05,15:00:00,SHORT,9257.9,9270.5,9269.18,9235.34,107,-12.6,-0.136,-1348.2,Time Exit
277,2017-04-06,14:30:00,2017-04-06,15:00:00,SHORT,9252.05,9264.65,9261.18,9233.79,131,-12.6,-0.136,-1650.6,Time Exit
278,2017-04-07,10:00:00,2017-04-07,14:45:00,SHORT,9238.9,9209.93,9253.39,9209.93,81,28.97,0.314,2346.69,Take Profit
279,2017-04-11,13:00:00,2017-04-11,15:00:00,LONG,9223.25,9236.1,9213.35,9243.05,121,12.85,0.139,1554.85,Time Exit
280,2017-04-12,10:00:00,2017-04-12,12:00:00,SHORT,9182.5,9197.47,9197.47,9152.56,81,-14.97,-0.163,-1212.69,Stop Loss
281,2017-04-13,12:15:00,2017-04-13,13:45:00,SHORT,9173.35,9183.45,9183.45,9153.15,119,-10.1,-0.11,-1201.9,Stop Loss
282,2017-04-17,10:45:00,2017-04-17,14:30:00,SHORT,9150.9,9124.89,9163.9,9124.89,92,26.01,0.284,2392.66,Take Profit
283,2017-04-24,10:15:00,2017-04-24,12:00:00,LONG,9157.2,9180.19,9145.7,9180.19,106,22.99,0.251,2437.24,Take Profit
284,2017-04-26,11:45:00,2017-04-26,12:45:00,LONG,9355.2,9344.16,9344.16,9377.29,112,-11.04,-0.118,-1236.8,Stop Loss
285,2017-04-27,13:15:00,2017-04-27,13:45:00,SHORT,9354.1,9363.97,9363.97,9334.36,124,-9.87,-0.106,-1224.06,Stop Loss
286,2017-04-28,10:00:00,2017-04-28,13:30:00,SHORT,9297.9,9312.87,9312.87,9267.96,81,-14.97,-0.161,-1212.69,Stop Loss
287,2017-05-03,12:30:00,2017-05-03,15:00:00,LONG,9307.5,9310.95,9295.65,9331.2,101,3.45,0.037,348.45,Time Exit
288,2017-05-04,14:30:00,2017-05-04,14:45:00,LONG,9356.75,9347.85,9347.85,9374.54,136,-8.9,-0.095,-1209.91,Stop Loss
289,2017-05-05,09:30:00,2017-05-05,11:45:00,SHORT,9325.5,9299.29,9338.6,9299.29,91,26.21,0.281,2384.85,Take Profit
290,2017-05-09,13:15:00,2017-05-09,13:45:00,LONG,9329.4,9322.02,9322.02,9344.16,165,-7.38,-0.079,-1217.46,Stop Loss
291,2017-05-10,11:00:00,2017-05-10,11:30:00,LONG,9388.4,9376.36,9376.36,9412.48,100,-12.04,-0.128,-1203.93,Stop Loss
292,2017-05-12,09:30:00,2017-05-12,15:00:00,SHORT,9397.5,9398.0,9411.2,9370.11,87,-0.5,-0.005,-43.5,Time Exit
293,2017-05-16,09:45:00,2017-05-16,10:00:00,LONG,9482.35,9472.34,9472.34,9502.36,119,-10.01,-0.106,-1190.85,Stop Loss
294,2017-05-17,13:00:00,2017-05-17,13:30:00,SHORT,9512.7,9521.82,9521.82,9494.46,129,-9.12,-0.096,-1176.66,Stop Loss
295,2017-05-23,09:30:00,2017-05-23,13:00:00,SHORT,9402.55,9421.67,9421.67,9364.31,61,-19.12,-0.203,-1166.19,Stop Loss
296,2017-05-24,13:15:00,2017-05-24,13:30:00,SHORT,9367.55,9382.27,9382.27,9338.11,79,-14.72,-0.157,-1162.71,Stop Loss
297,2017-05-26,09:45:00,2017-05-26,13:30:00,LONG,9544.65,9586.49,9523.73,9586.49,55,41.84,0.438,2301.36,Take Profit
298,2017-05-29,13:45:00,2017-05-29,14:00:00,SHORT,9617.25,9630.57,9630.57,9590.61,88,-13.32,-0.139,-1172.29,Stop Loss
299,2017-05-30,13:15:00,2017-05-30,14:30:00,SHORT,9619.65,9633.03,9633.03,9592.89,86,-13.38,-0.139,-1150.56,Stop Loss
300,2017-06-01,12:15:00,2017-06-01,13:30:00,SHORT,9601.3,9613.77,9613.77,9576.36,92,-12.47,-0.13,-1147.04,Stop Loss
301,2017-06-02,10:15:00,2017-06-02,15:00:00,LONG,9646.45,9655.3,9631.36,9676.63,75,8.85,0.092,663.75,Time Exit
302,2017-06-05,09:45:00,2017-06-05,11:15:00,SHORT,9665.6,9675.78,9675.78,9645.24,112,-10.18,-0.105,-1140.4,Stop Loss
303,2017-06-06,09:45:00,2017-06-06,10:15:00,SHORT,9662.85,9675.31,9675.31,9637.94,91,-12.46,-0.129,-1133.6,Stop Loss
304,2017-06-07,12:15:00,2017-06-07,14:30:00,SHORT,9643.6,9653.7,9653.7,9623.41,111,-10.1,-0.105,-1120.7,Stop Loss
305,2017-06-09,12:30:00,2017-06-09,14:15:00,SHORT,9635.6,9647.59,9647.59,9611.61,92,-11.99,-0.124,-1103.34,Stop Loss
306,2017-06-12,09:45:00,2017-06-12,10:00:00,LONG,9621.35,9608.89,9608.89,9646.26,88,-12.46,-0.129,-1096.23,Stop Loss
307,2017-06-13,12:15:00,2017-06-13,12:45:00,LONG,9642.15,9632.36,9632.36,9661.72,111,-9.79,-0.101,-1086.21,Stop Loss
308,2017-06-14,10:15:00,2017-06-14,12:45:00,SHORT,9595.9,9609.92,9609.92,9567.85,77,-14.02,-0.146,-1079.92,Stop Loss
309,2017-06-15,12:45:00,2017-06-15,13:45:00,SHORT,9578.1,9587.36,9587.36,9559.57,115,-9.26,-0.097,-1065.39,Stop Loss
310,2017-06-16,11:45:00,2017-06-16,12:30:00,SHORT,9583.35,9594.96,9594.96,9560.13,91,-11.61,-0.121,-1056.58,Stop Loss
311,2017-06-22,11:45:00,2017-06-22,12:30:00,LONG,9691.2,9676.16,9676.16,9721.27,69,-15.04,-0.155,-1037.46,Stop Loss
312,2017-06-23,09:45:00,2017-06-23,11:45:00,SHORT,9596.6,9565.84,9611.98,9565.84,67,30.76,0.321,2060.73,Take Profit
313,2017-06-27,09:45:00,2017-06-27,12:30:00,SHORT,9544.55,9511.16,9561.24,9511.16,63,33.39,0.35,2103.3,Take Profit
314,2017-06-29,11:15:00,2017-06-29,12:45:00,LONG,9553.4,9539.33,9539.33,9581.54,76,-14.07,-0.147,-1069.43,Stop Loss
315,2017-06-30,10:15:00,2017-06-30,14:30:00,SHORT,9485.2,9505.44,9505.44,9444.71,52,-20.24,-0.213,-1052.63,Stop Loss
316,2017-07-03,09:30:00,2017-07-03,10:45:00,LONG,9554.45,9589.29,9537.03,9589.29,60,34.84,0.365,2090.14,Take Profit
317,2017-07-04,11:15:00,2017-07-04,12:45:00,SHORT,9605.65,9620.77,9620.77,9575.41,71,-15.12,-0.157,-1073.37,Stop Loss
318,2017-07-05,10:15:00,2017-07-05,15:00:00,SHORT,9632.7,9639.2,9643.18,9611.74,101,-6.5,-0.067,-656.5,Time Exit
319,2017-07-06,10:00:00,2017-07-06,11:00:00,LONG,9662.85,9681.51,9653.52,9681.51,113,18.66,0.193,2108.26,Take Profit
320,2017-07-07,13:45:00,2017-07-07,14:15:00,SHORT,9674.05,9681.36,9681.36,9659.43,147,-7.31,-0.076,-1074.67,Stop Loss
321,2017-07-10,09:45:00,2017-07-10,12:30:00,LONG,9699.0,9736.01,9680.5,9736.01,58,37.01,0.382,2146.41,Take Profit
322,2017-07-12,11:45:00,2017-07-12,12:30:00,SHORT,9791.2,9805.17,9805.17,9763.26,78,-13.97,-0.143,-1089.49,Stop Loss
323,2017-07-13,10:30:00,2017-07-13,11:30:00,LONG,9880.35,9867.65,9867.65,9905.74,85,-12.7,-0.129,-1079.2,Stop Loss
324,2017-07-14,10:00:00,2017-07-14,15:00:00,SHORT,9871.55,9886.95,9885.99,9842.67,74,-15.4,-0.156,-1139.6,Time Exit
325,2017-07-18,09:30:00,2017-07-18,11:00:00,SHORT,9871.7,9843.35,9885.88,9843.35,74,28.35,0.287,2097.9,Take Profit
326,2017-07-19,12:30:00,2017-07-19,13:15:00,LONG,9883.0,9872.49,9872.49,9904.01,102,-10.51,-0.106,-1071.73,Stop Loss
327,2017-07-20,12:15:00,2017-07-20,13:30:00,SHORT,9873.15,9884.29,9884.29,9850.87,96,-11.14,-0.113,-1069.37,Stop Loss
328,2017-07-21,12:15:00,2017-07-21,12:30:00,SHORT,9885.45,9897.0,9897.0,9862.34,91,-11.55,-0.117,-1051.38,Stop Loss
329,2017-07-27,09:45:00,2017-07-27,12:45:00,LONG,10095.9,10066.27,10066.27,10155.16,35,-29.63,-0.294,-1037.12,Stop Loss
330,2017-07-28,13:15:00,2017-07-28,13:30:00,SHORT,9968.2,9944.99,9979.81,9944.99,89,23.21,0.233,2066.07,Take Profit
331,2017-07-31,12:30:00,2017-07-31,15:00:00,LONG,10051.3,10078.55,10037.97,10077.96,79,27.25,0.271,2152.75,Time Exit
332,2017-08-01,14:00:00,2017-08-01,14:15:00,SHORT,10097.7,10079.23,10106.94,10079.23,116,18.47,0.183,2142.69,Take Profit
333,2017-08-02,09:45:00,2017-08-02,10:45:00,LONG,10109.05,10095.5,10095.5,10136.16,81,-13.55,-0.134,-1097.84,Stop Loss
334,2017-08-03,09:45:00,2017-08-03,14:30:00,SHORT,10040.5,10005.02,10058.24,10005.02,61,35.48,0.353,2164.19,Take Profit
335,2017-08-04,14:30:00,2017-08-04,15:00:00,LONG,10047.9,10070.45,10035.2,10073.3,87,22.55,0.224,1961.85,Time Exit
336,2017-08-08,09:30:00,2017-08-08,09:45:00,SHORT,10059.85,10035.36,10072.1,10035.36,92,24.49,0.243,2253.34,Take Profit
337,2017-08-09,13:30:00,2017-08-09,14:15:00,SHORT,9923.3,9934.1,9934.1,9901.69,106,-10.8,-0.109,-1145.18,Stop Loss
338,2017-08-10,09:30:00,2017-08-10,09:45:00,SHORT,9845.9,9864.55,9864.55,9808.61,61,-18.65,-0.189,-1137.43,Stop Loss
339,2017-08-11,10:15:00,2017-08-11,15:00:00,SHORT,9750.1,9717.2,9783.63,9683.04,34,32.9,0.337,1118.6,Time Exit
340,2017-08-14,13:15:00,2017-08-14,15:00:00,LONG,9798.75,9796.85,9788.61,9819.04,112,-1.9,-0.019,-212.8,Time Exit
341,2017-08-16,12:15:00,2017-08-16,13:00:00,SHORT,9820.4,9836.42,9836.42,9788.35,71,-16.02,-0.163,-1137.77,Stop Loss
342,2017-08-18,12:15:00,2017-08-18,13:15:00,SHORT,9828.5,9792.66,9846.42,9792.66,63,35.84,0.365,2257.65,Take Profit
343,2017-08-28,10:30:00,2017-08-28,15:00:00,LONG,9910.45,9915.4,9890.59,9950.16,58,4.95,0.05,287.1,Time Exit
344,2017-08-29,09:45:00,2017-08-29,11:00:00,SHORT,9855.6,9828.06,9869.37,9828.06,84,27.54,0.279,2313.0,Take Profit
345,2017-08-31,10:30:00,2017-08-31,12:00:00,SHORT,9865.8,9877.46,9877.46,9842.49,101,-11.66,-0.118,-1177.37,Stop Loss
346,2017-09-01,09:30:00,2017-09-01,13:30:00,LONG,9943.25,9970.9,9929.42,9970.9,84,27.65,0.278,2322.6,Take Profit
347,2017-09-04,11:15:00,2017-09-04,11:30:00,SHORT,9938.9,9912.76,9951.97,9912.76,91,26.14,0.263,2378.35,Take Profit
348,2017-09-06,11:15:00,2017-09-06,12:15:00,SHORT,9906.95,9921.44,9921.44,9877.98,83,-14.49,-0.146,-1202.31,Stop Loss
349,2017-09-07,11:30:00,2017-09-07,12:00:00,LONG,9933.4,9920.79,9920.79,9958.61,95,-12.61,-0.127,-1197.68,Stop Loss
350,2017-09-08,12:45:00,2017-09-08,15:00:00,SHORT,9933.6,9938.05,9943.89,9913.03,115,-4.45,-0.045,-511.75,Time Exit
351,2017-09-11,12:15:00,2017-09-11,15:00:00,LONG,10006.65,10007.85,9992.77,10034.41,85,1.2,0.012,102.0,Time Exit
352,2017-09-12,14:15:00,2017-09-12,14:45:00,LONG,10067.95,10081.43,10061.21,10081.43,175,13.48,0.134,2358.75,Take Profit
353,2017-09-13,12:30:00,2017-09-13,14:30:00,SHORT,10121.8,10102.32,10131.54,10102.32,124,19.48,0.192,2415.34,Take Profit
354,2017-09-14,11:00:00,2017-09-14,15:00:00,SHORT,10086.75,10084.15,10104.76,10050.74,68,2.6,0.026,176.8,Time Exit
355,2017-09-21,09:45:00,2017-09-21,10:00:00,SHORT,10116.8,10093.79,10128.3,10093.79,107,23.01,0.227,2461.76,Take Profit
356,2017-09-22,09:45:00,2017-09-22,12:15:00,SHORT,10029.45,9994.59,10046.88,9994.59,72,34.86,0.348,2510.23,Take Profit
357,2017-09-25,10:00:00,2017-09-25,10:30:00,SHORT,9856.6,9879.83,9879.83,9810.15,55,-23.23,-0.236,-1277.38,Stop Loss
358,2017-09-27,11:00:00,2017-09-27,12:15:00,LONG,9828.05,9803.86,9803.86,9876.43,52,-24.19,-0.246,-1257.84,Stop Loss
359,2017-09-29,13:45:00,2017-09-29,14:15:00,LONG,9847.75,9837.83,9837.83,9867.59,126,-9.92,-0.101,-1250.1,Stop Loss
360,2017-10-03,13:15:00,2017-10-03,13:45:00,SHORT,9836.3,9849.33,9849.33,9810.24,95,-13.03,-0.132,-1237.71,Stop Loss
361,2017-10-04,09:30:00,2017-10-04,10:00:00,SHORT,9882.55,9897.07,9897.07,9853.5,85,-14.52,-0.147,-1234.62,Stop Loss
362,2017-10-06,10:15:00,2017-10-06,15:00:00,LONG,9956.5,9983.0,9941.6,9986.29,82,26.5,0.266,2173.0,Time Exit
363,2017-10-10,10:45:00,2017-10-10,15:00:00,SHORT,10022.2,10018.0,10034.12,9998.36,104,4.2,0.042,436.8,Time Exit
364,2017-10-11,10:00:00,2017-10-11,13:15:00,LONG,10061.55,10049.81,10049.81,10085.04,106,-11.74,-0.117,-1244.74,Stop Loss
